GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
WCM Clientlibs UI Extensions,io.wcm.wcm.ui.clientlibs.components,IncludeUtil,2,107,3,15,1,20,3,10,0,4
WCM Clientlibs UI Extensions,io.wcm.wcm.ui.clientlibs.components,JSInclude,0,264,0,26,0,44,0,19,0,6
WCM Clientlibs UI Extensions,io.wcm.wcm.ui.clientlibs.components,CSSInclude,0,58,0,6,0,13,0,7,0,4
