GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Media Handler,io.wcm.handler.media.impl,DummyImageServlet,0,167,1,5,0,24,1,6,0,4
Media Handler,io.wcm.handler.media.impl,MediaFileServlet,0,15,0,2,0,6,0,4,0,3
Media Handler,io.wcm.handler.media.impl,MediaHandlerImpl,57,388,14,44,11,95,15,30,1,15
Media Handler,io.wcm.handler.media.impl,MediaFormatValidateServlet,14,166,5,13,6,40,5,10,0,6
Media Handler,io.wcm.handler.media.impl,ResourceLayerUtil,25,9,5,1,8,3,3,1,0,1
Media Handler,io.wcm.handler.media.impl,AbstractMediaFileServlet,3,147,3,15,2,42,3,15,0,9
Media Handler,io.wcm.handler.media.impl,ImageFileServlet,2,208,4,32,1,52,4,19,0,5
Media Handler,io.wcm.handler.media.impl,AssetRenditionContentDispositionFilter,8,96,7,11,3,23,8,8,2,5
Media Handler,io.wcm.handler.media.impl,DefaultMediaHandlerConfig,0,3,0,0,0,1,0,1,0,1
Media Handler,io.wcm.handler.media.impl,MediaFormatValidateServlet.ResultResponse,0,12,0,0,0,4,0,4,0,4
Media Handler,io.wcm.handler.media.impl,ImageTransformation,0,151,0,34,0,28,0,23,0,6
Media Handler,io.wcm.handler.media.impl,MediaHandlerAdapterFactory,2,27,2,4,1,5,2,3,0,2
Media Handler,io.wcm.handler.media.impl,MediaBuilderImpl,66,426,3,11,18,105,10,44,7,40
Media Handler,io.wcm.handler.media.impl,ImageQualityPercentage,0,22,0,2,0,6,0,3,0,2
Media Handler,io.wcm.handler.media.impl,MediaFormatResolver,0,328,4,46,0,82,4,31,0,10
Media Handler,io.wcm.handler.media.impl,WidthUtils,2,83,2,10,1,21,2,9,0,5
Media Handler,io.wcm.handler.media.impl,ImageFileServletSelector,3,189,2,34,1,52,2,25,0,9
Media Handler,io.wcm.handler.media.impl,InlineImageAuthorPreviewServlet,0,14,0,0,0,3,0,2,0,2
Media Handler,io.wcm.handler.media.impl,JcrBinary,0,55,0,14,0,12,0,12,0,5
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata.concurrency,NamedThreadFactory,0,25,0,0,0,7,0,2,0,2
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata.concurrency,StripeIndex,0,80,0,6,0,14,0,9,0,6
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata.concurrency,StripedLazyWeakLock,0,29,0,0,0,5,0,3,0,3
Media Handler,io.wcm.handler.mediasource.ngdm,NextGenDynamicMediaAsset,53,127,14,12,15,31,12,14,1,12
Media Handler,io.wcm.handler.mediasource.ngdm,NextGenDynamicMediaUriTemplate,4,84,1,9,1,24,1,9,0,5
Media Handler,io.wcm.handler.mediasource.ngdm,NextGenDynamicMediaConfigModel,7,65,0,2,3,16,0,8,0,7
Media Handler,io.wcm.handler.mediasource.ngdm,NextGenDynamicMediaRendition,54,471,12,62,5,103,11,52,0,26
Media Handler,io.wcm.handler.mediasource.ngdm,NextGenDynamicMediaMediaSource,34,208,14,40,6,48,13,23,0,9
